150
     1	    0.0930	0.00830078
     2	    1.1870	0.00634766
     3	    2.2810	0.00512695
     4	    3.3900	0.00878906
     5	    4.4840	0.00634766
     6	    5.5780	0.00537109
     7	    6.6870	0.00708008
     8	    7.7810	0.00732422
     9	    8.8900	0.00585938
    10	    9.9840	0.00683594
    11	   11.0780	0.00659180
    12	   12.1870	0.00781250
    13	   13.2810	0.00390625
    14	   14.3900	0.00683594
    15	   15.4840	0.00756836
    16	   16.5780	0.00659180
    17	   17.6870	0.00683594
    18	   18.7810	0.00756836
    19	   19.8900	0.00708008
    20	   20.9840	0.00634766
    21	   22.0780	0.00732422
    22	   23.1870	0.00585938
    23	   24.2810	0.00683594
    24	   25.3900	0.00708008
    25	   26.4840	0.00512695
    26	   27.5780	0.00610352
    27	   28.6870	0.00659180
    28	   29.7810	0.00830078
    29	   30.8900	0.00585938
    30	   31.9840	0.00561523
    31	   33.0780	0.00585938
    32	   34.1870	0.00732422
    33	   35.2810	0.00683594
    34	   36.3900	0.00488281
    35	   37.4840	0.00561523
    36	   38.5780	0.00537109
    37	   39.6870	0.00561523
    38	   40.7810	0.00585938
    39	   41.8900	0.00732422
    40	   42.9840	0.00659180
    41	   44.0780	0.00585938
    42	   45.1870	0.00805664
    43	   46.2810	0.00561523
    44	   47.3900	0.00756836
    45	   48.4840	0.00537109
    46	   49.5780	0.00439453
    47	   50.6870	0.00463867
    48	   51.7810	0.00561523
    49	   52.8900	0.00561523
    50	   53.9840	0.00805664
    51	   55.0780	0.00512695
    52	   56.1870	0.00683594
    53	   57.2810	0.00561523
    54	   58.3900	0.00708008
    55	   59.4840	0.00756836
    56	   60.5780	0.00732422
    57	   61.6870	0.00439453
    58	   62.7810	0.00390625
    59	   63.8900	0.00683594
    60	   64.9840	0.00585938
    61	   66.0780	0.00683594
    62	   67.1870	0.00561523
    63	   68.2810	0.00585938
    64	   69.3900	0.00415039
    65	   70.4840	0.00659180
    66	   71.5930	0.00634766
    67	   72.6870	0.00732422
    68	   73.7810	0.00781250
    69	   74.8900	0.00512695
    70	   75.9840	0.00537109
    71	   77.0930	0.00708008
    72	   78.1870	0.00561523
    73	   79.2810	0.00732422
    74	   80.3900	0.00732422
    75	   81.4840	0.00756836
    76	   82.5930	0.00756836
    77	   83.6870	0.00756836
    78	   84.7810	0.00341797
    79	   85.8900	0.00805664
    80	   86.9840	0.00610352
    81	   88.0930	0.00512695
    82	   89.1870	0.00585938
    83	   90.2810	0.00708008
    84	   91.3900	0.00561523
    85	   92.4840	0.00683594
    86	   93.5930	0.00634766
    87	   94.6870	0.00634766
    88	   95.7810	0.00585938
    89	   96.8900	0.00659180
    90	   97.9840	0.00463867
    91	   99.0780	0.00708008
    92	  100.1870	0.00708008
    93	  101.2810	0.00585938
    94	  102.3900	0.00878906
    95	  103.4840	0.00708008
    96	  104.5780	0.00585938
    97	  105.6870	0.00610352
    98	  106.7810	0.00634766
    99	  107.8900	0.00732422
   100	  108.9840	0.00732422
   101	  110.0780	0.00512695
   102	  111.1870	0.00683594
   103	  112.2810	0.00830078
   104	  113.3900	0.00512695
   105	  114.4840	0.00781250
   106	  115.5780	0.00683594
   107	  116.6870	0.00781250
   108	  117.7810	0.00659180
   109	  118.8900	0.00781250
   110	  119.9840	0.00610352
   111	  121.0780	0.00756836
300
     1	    0.1090	0.00146484
     2	    1.1870	0.00048828
     3	    2.2810	0.00097656
     4	    3.3750	0.00073242
     5	    4.4840	0.00170898
     6	    5.5780	0.00048828
     7	    6.6870	0.00097656
     8	    7.7810	0.00000000
     9	    8.8750	0.00146484
    10	    9.9840	-0.00097656
    11	   11.0780	0.00146484
    12	   12.1870	-0.00073242
    13	   13.2810	-0.00219727
    14	   14.3750	0.00097656
    15	   15.4840	-0.00048828
    16	   16.5780	0.00000000
    17	   17.6870	-0.00024414
    18	   18.7810	0.00024414
    19	   19.8750	0.00244141
    20	   20.9840	0.00073242
    21	   22.0780	0.00097656
    22	   23.1870	-0.00122070
    23	   24.2810	0.00024414
    24	   25.3750	0.00341797
    25	   26.4840	0.00146484
    26	   27.5780	-0.00048828
    27	   28.6870	0.00219727
    28	   29.7810	-0.00024414
    29	   30.8750	0.00073242
    30	   31.9840	0.00122070
    31	   33.0780	0.00097656
    32	   34.1870	0.00146484
    33	   35.2810	0.00195312
    34	   36.3750	0.00146484
    35	   37.4840	0.00097656
    36	   38.5780	-0.00024414
    37	   39.6870	-0.00048828
    38	   40.7810	-0.00024414
    39	   41.8750	0.00097656
    40	   42.9840	0.00146484
    41	   44.0780	-0.00122070
    42	   45.1870	0.00097656
    43	   46.2810	0.00073242
    44	   47.3750	0.00195312
    45	   48.4840	0.00146484
    46	   49.5780	0.00073242
    47	   50.6870	0.00024414
    48	   51.7810	0.00048828
    49	   52.8750	-0.00073242
    50	   53.9840	0.00390625
    51	   55.0780	-0.00146484
    52	   56.1870	0.00122070
    53	   57.2810	0.00097656
    54	   58.3750	-0.00122070
    55	   59.4840	0.00000000
    56	   60.5780	0.00097656
    57	   61.6870	0.00097656
    58	   62.7810	0.00219727
    59	   63.8900	0.00292969
    60	   64.9840	0.00122070
    61	   66.0780	-0.00073242
    62	   67.1870	0.00073242
    63	   68.2810	0.00122070
    64	   69.3900	0.00048828
    65	   70.4840	0.00097656
    66	   71.5780	-0.00073242
    67	   72.6870	0.00097656
    68	   73.7810	0.00292969
    69	   74.8900	0.00097656
    70	   75.9840	0.00024414
    71	   77.0780	0.00048828
    72	   78.1870	-0.00024414
    73	   79.2810	0.00024414
    74	   80.3900	0.00146484
    75	   81.4840	-0.00170898
    76	   82.5780	-0.00073242
    77	   83.6870	0.00195312
    78	   84.7810	0.00048828
    79	   85.8750	0.00195312
    80	   86.9840	0.00000000
    81	   88.0780	0.00024414
    82	   89.1870	0.00073242
    83	   90.2810	0.00122070
    84	   91.3750	0.00219727
    85	   92.4840	0.00000000
    86	   93.5780	0.00024414
    87	   94.6870	-0.00024414
    88	   95.7810	0.00000000
