100
     1	    0.1090	0.01245117
     2	    1.2030	0.01147461
     3	    2.3120	0.00854492
     4	    3.4060	0.01000977
     5	    4.5000	0.00708008
     6	    5.6090	0.00708008
     7	    6.7030	0.00805664
     8	    7.8120	0.01123047
     9	    8.9060	0.01000977
    10	   10.0000	0.00878906
    11	   11.1090	0.00976562
    12	   12.2030	0.00830078
    13	   13.3120	0.01147461
    14	   14.4060	0.00903320
    15	   15.5000	0.00952148
    16	   16.6090	0.00952148
    17	   17.7030	0.00805664
    18	   18.8120	0.01049805
    19	   19.9060	0.00976562
    20	   21.0000	0.01000977
    21	   22.1090	0.00854492
    22	   23.2030	0.00952148
    23	   24.3120	0.00854492
    24	   25.4060	0.00878906
    25	   26.5000	0.00952148
    26	   27.6090	0.01000977
    27	   28.7030	0.00854492
    28	   29.8120	0.00781250
    29	   30.9060	0.01025391
    30	   32.0000	0.01000977
    31	   33.1090	0.00903320
    32	   34.2030	0.00854492
    33	   35.3120	0.00903320
    34	   36.4060	0.00732422
    35	   37.5000	0.00903320
    36	   38.6090	0.01000977
    37	   39.7030	0.00903320
    38	   40.8120	0.01049805
    39	   41.9060	0.00903320
    40	   43.0000	0.00878906
    41	   44.1090	0.00927734
    42	   45.2030	0.00854492
    43	   46.3120	0.00805664
    44	   47.4060	0.00976562
    45	   48.5000	0.00927734
    46	   49.6090	0.00927734
    47	   50.7030	0.00952148
    48	   51.8120	0.00854492
    49	   52.9060	0.00708008
    50	   54.0000	0.01025391
    51	   55.1090	0.00805664
    52	   56.2030	0.00830078
    53	   57.3120	0.00976562
    54	   58.4060	0.00708008
    55	   59.5000	0.01000977
    56	   60.6090	0.00976562
    57	   61.7030	0.00927734
    58	   62.8120	0.01000977
200
     1	    0.1100	0.00756836
     2	    1.1880	0.00659180
     3	    2.2970	0.00878906
     4	    3.3910	0.00659180
     5	    4.5000	0.00854492
     6	    5.5940	0.00927734
     7	    6.6880	0.00927734
     8	    7.7970	0.00659180
     9	    8.8910	0.00756836
    10	   10.0000	0.00830078
    11	   11.0940	0.00781250
    12	   12.1880	0.00878906
    13	   13.2970	0.00732422
    14	   14.3910	0.00927734
    15	   15.5000	0.00756836
    16	   16.5940	0.00878906
    17	   17.6880	0.01000977
    18	   18.7970	0.00610352
    19	   19.8910	0.00854492
    20	   20.9850	0.00952148
    21	   22.0940	0.00830078
    22	   23.1880	0.00756836
    23	   24.2970	0.00708008
    24	   25.3910	0.00708008
    25	   26.4850	0.00732422
    26	   27.5940	0.00830078
    27	   28.6880	0.00781250
    28	   29.7970	0.00830078
    29	   30.8910	0.00805664
    30	   31.9850	0.00781250
    31	   33.0940	0.00854492
    32	   34.1880	0.00756836
    33	   35.2970	0.00805664
    34	   36.3910	0.00561523
    35	   37.4850	0.00805664
    36	   38.5940	0.00756836
    37	   39.6880	0.00683594
    38	   40.7970	0.00708008
    39	   41.8910	0.00903320
    40	   42.9850	0.00781250
    41	   44.0940	0.00781250
    42	   46.0000	0.00512695
    43	   47.0940	0.00561523
    44	   48.1880	0.00830078
    45	   49.2970	0.00805664
    46	   50.3910	0.00830078
    47	   51.4850	0.01000977
    48	   52.5940	0.00537109
    49	   53.6880	0.00830078
    50	   54.7970	0.00805664
    51	   55.8910	0.00659180
    52	   56.9850	0.00781250
    53	   58.0940	0.00878906
    54	   59.1880	0.00610352
    55	   60.2970	0.00927734
300
     1	    0.1100	0.00292969
     2	    1.1880	0.00146484
     3	    2.2970	0.00463867
     4	    3.3910	0.00439453
     5	    4.5000	0.00317383
     6	    5.5940	0.00244141
     7	    6.6880	0.00366211
     8	    7.7970	0.00195312
     9	    8.8910	0.00366211
    10	   10.0000	0.00244141
    11	   11.0940	0.00268555
    12	   12.1880	0.00366211
    13	   13.2970	0.00317383
    14	   14.3910	0.00292969
    15	   15.5000	0.00122070
    16	   16.5940	0.00366211
    17	   17.7030	0.00390625
    18	   18.7970	0.00390625
    19	   19.8910	0.00390625
    20	   21.0000	0.00195312
    21	   22.0940	0.00610352
    22	   23.2030	0.00463867
    23	   24.2970	0.00268555
    24	   25.3910	0.00292969
    25	   26.5000	0.00195312
    26	   27.5940	0.00439453
    27	   28.7030	0.00219727
    28	   29.7970	0.00244141
    29	   30.8910	0.00415039
    30	   32.0000	0.00366211
    31	   33.0940	0.00488281
    32	   34.2030	0.00390625
    33	   35.2970	0.00292969
    34	   36.3910	0.00292969
    35	   37.5000	0.00292969
    36	   38.5940	0.00463867
    37	   39.6880	0.00268555
    38	   40.7970	0.00317383
    39	   41.8910	0.00390625
    40	   43.0000	0.00537109
    41	   44.0940	0.00366211
    42	   45.1880	0.00390625
    43	   46.2970	0.00244141
    44	   47.3910	0.00195312
    45	   48.5000	0.00292969
    46	   49.5940	0.00415039
    47	   50.6880	0.00366211
    48	   51.7970	0.00415039
    49	   52.8910	0.00415039
    50	   54.0000	0.00195312
    51	   55.0940	0.00341797
    52	   56.1880	0.00244141
    53	   57.2970	0.00317383
    54	   58.3910	0.00463867
    55	   59.5000	0.00195312
    56	   60.5940	0.00415039
400
     1	    0.1100	0.00244141
     2	    1.1880	0.00341797
     3	    2.2820	0.00195312
     4	    3.3910	0.00195312
     5	    4.4850	0.00170898
     6	    5.5940	0.00366211
     7	    6.6880	0.00341797
     8	    7.7820	0.00415039
     9	    8.8910	0.00292969
    10	    9.9850	0.00415039
    11	   11.0940	0.00292969
    12	   12.1880	0.00122070
    13	   13.2820	0.00341797
    14	   14.3910	0.00366211
    15	   15.4850	0.00268555
    16	   16.5940	0.00195312
    17	   17.6880	0.00390625
    18	   18.7820	0.00292969
    19	   19.8910	0.00415039
    20	   20.9850	0.00122070
    21	   22.0940	0.00292969
    22	   23.1880	0.00488281
    23	   24.2820	0.00219727
    24	   25.3910	0.00390625
    25	   26.4850	0.00317383
    26	   27.5940	0.00390625
    27	   28.6880	0.00488281
    28	   29.7820	0.00219727
    29	   30.8910	0.00195312
    30	   31.9850	0.00561523
    31	   33.0940	0.00537109
    32	   34.1880	0.00292969
    33	   35.2820	0.00439453
    34	   36.3910	0.00341797
    35	   37.4850	0.00366211
    36	   38.5940	0.00390625
    37	   39.6880	0.00341797
    38	   40.7820	0.00268555
    39	   41.8910	0.00390625
    40	   42.9850	0.00195312
    41	   44.0940	0.00219727
    42	   45.1880	0.00195312
    43	   46.2820	0.00439453
    44	   47.3910	0.00439453
    45	   48.4850	0.00390625
    46	   49.5940	0.00415039
    47	   50.6880	0.00341797
    48	   51.7820	0.00366211
    49	   52.8910	0.00292969
    50	   53.9850	0.00512695
    51	   55.0940	0.00415039
    52	   56.1880	0.00463867
    53	   57.2970	0.00390625
    54	   58.3910	0.00390625
    55	   59.4850	0.00366211
    56	   60.5940	0.00561523
450
     1	    0.1100	0.01269531
     2	    1.1880	0.01123047
     3	    2.2970	0.01147461
     4	    3.3910	0.01049805
     5	    4.4850	0.01220703
     6	    5.5940	0.01171875
     7	    6.6880	0.01220703
     8	    7.7970	0.01049805
     9	    8.8910	0.01098633
    10	    9.9850	0.01416016
    11	   11.0940	0.01269531
    12	   12.1880	0.01147461
    13	   13.2970	0.01220703
    14	   14.3910	0.01342773
    15	   15.4850	0.01196289
    16	   16.5940	0.01098633
    17	   17.6880	0.01269531
    18	   18.7970	0.01245117
